-1.4413298,2.0943952,1.4814591,-1.341994,0.19576839,0.4544135,-2.4724596
-0.02585482,1.9676839,2.1391933,1.2977685,2.9670596,-1.8239588,0.87196416
-0.12226429,1.5500752,-0.7288154,-1.3297875,2.7833369,1.7410648,-2.5563707
1.7672706,-1.9607049,1.0791577,1.3382508,0.9923477,-0.62780917,0.21045732
-1.4769299,2.0072799,-1.9851964,1.3335464,-2.4915714,0.56965536,-2.6660352
-0.7642351,1.4373518,0.046568673,-1.3314775,-1.1582984,-1.3114325,0.25279412
1.7123692,-1.9320831,-2.0369828,-1.3192723,-2.3272283,-0.5477159,0.41901344
1.6564974,-2.0943952,-1.7075694,-1.3198473,-1.7328727,-0.4155536,0.86368585
2.18449,-1.5489315,0.30751485,1.3261666,-1.3980734,1.2340163,-2.9226718
-1.0831834,1.5830464,0.5228548,-1.3179823,-1.5797359,-1.0648084,0.2448162
2.30969,-1.4606518,0.17052488,1.3114125,-1.2807156,1.2897466,-2.7795475
1.645774,-2.0943952,-1.8373975,-1.3104572,0.38990635,0.6669405,-2.5239453
-1.4806243,2.0943952,-1.6961521,1.3042738,-0.26318413,-0.6278002,1.1973246
2.014976,-1.6674488,-2.654212,-1.3061018,-1.7791238,-1.0488974,0.45742154
-1.3414748,1.7276558,0.89406645,-1.3104737,1.0727715,0.96737164,-2.8050208
2.2170985,-1.4588073,0.20185481,1.3074943,-1.3931385,1.3486753,-2.8084724
1.8265607,-1.7223383,-2.3911898,-1.3313878,1.071741,0.91636866,-2.6828134
-1.0745786,1.4348159,0.35051307,-1.2963697,-1.4712896,-1.2981682,0.3023439
1.6137537,-2.018023,-1.9779431,-1.3068012,0.46371093,0.7331546,-2.4179487
2.6075249,-1.4143399,2.9670596,-1.3298774,2.064295,1.6511978,-2.6186736
-1.4815838,1.7514559,1.0279434,-1.3129759,0.7693512,0.88375884,-2.5004983
-0.8887591,1.4796273,0.16096179,-1.3000554,-1.444837,-1.4846563,0.3755551
2.18869,-1.3701525,0.17743313,1.2676473,-1.5684081,1.4575887,-2.6351175
-0.25522316,1.7129538,2.2774,1.2600431,2.9530003,-2.0557857,0.9367819
-1.4408252,1.7429836,-2.134329,1.2984246,-2.5911567,0.8756831,-2.344211
1.5886898,-2.0943952,-1.8895792,-1.3028082,0.15127474,0.78061885,-2.153811
2.9319174,-1.683625,-1.0859485,1.2613984,-0.15656556,2.0588763,-2.0344822
-1.3854992,1.6149876,0.8151942,-1.2558275,-2.1895735,-1.0975838,0.57890564
1.6664274,-2.0943952,-1.8870884,-1.263779,0.3043529,0.9012799,-2.4122307
-0.90921307,1.4900331,-2.9670596,1.20322,1.7640115,-1.5702782,0.48265713
-1.4142127,1.6114504,0.85125405,-1.244293,-2.0524664,-1.0188688,0.4684595
2.059617,-1.5173701,0.2655431,1.2469577,1.5844828,-1.4868828,0.38224366
1.9341351,-1.4980838,0.46668044,1.2306939,-1.8827899,1.3382015,-2.5570257
-1.4435506,1.7406434,-2.1338623,1.2407925,0.5144861,-0.9930572,0.8937713
2.747948,-1.5441797,-0.82484484,1.2229838,2.7770524,-2.0653617,0.96133214
1.7441454,-2.0943952,2.00572,1.1965767,2.1668313,1.1105698,-1.4692018
-1.143215,1.4623599,0.35638928,-1.2320222,1.3720219,1.4633398,-2.5561008
-1.5509828,1.7311102,1.0888752,-1.1846191,0.53641874,1.1505709,-2.247852
-1.3074269,1.4863248,-2.6736865,1.2210972,1.214771,-1.3849216,0.5967154
2.1216679,-1.4144847,0.11271258,1.1887921,1.6495864,-1.5465502,0.6552465
-1.4948684,2.0943952,1.5729029,-1.0720766,2.839048,-0.99629533,1.4162303
2.7835891,-1.827712,-1.185678,1.191054,2.9670596,-2.0943952,1.342623
-1.2772875,1.5677042,0.60204834,-1.1860079,0.99446577,1.4080887,-2.392431
-1.0712011,1.4372212,0.20256703,-1.1427583,1.4624281,1.5870321,-2.4654093
-1.43064,1.7125663,0.9372512,-1.1844978,0.7119393,1.191476,-2.2254705
1.6972406,-1.7518623,0.95629025,1.1622146,-2.5143318,1.2240176,-2.171066
2.0571737,-1.5084226,0.42411137,1.1822587,-1.1047423,0.6583863,3.0543263
1.6255294,-1.6997797,1.0208554,1.1698508,-2.5647242,1.2204365,-2.093215
1.714574,-1.4555901,-2.6322718,-1.1651028,1.130669,1.4504281,-2.3926942
-0.9690561,1.4159756,-0.020372525,-1.1417017,-1.3917453,-1.7912369,0.6660965
-0.4323376,1.7619319,2.1419957,1.1479355,2.8090222,-2.0943952,1.1300431
1.530175,-2.0230377,-1.8307914,-1.1364819,0.16474141,1.1482731,-2.0156024
-1.4767745,1.6111456,0.91051745,-1.1095837,0.74381036,1.3100233,-2.1853092
-1.3448136,1.4766074,0.6966158,-1.1346899,-2.0281103,-1.3807343,0.7796185
2.0736172,-1.371392,0.18123958,1.1152927,-1.7386098,1.6361312,-2.2231567
2.1645074,-1.3028646,0.071353965,1.0890012,-1.5037411,1.8146133,-2.3076205
-1.5655695,1.89831,1.4648904,-1.1228665,0.2046405,1.1881288,-1.8706322
2.6580684,-1.5543607,2.1647182,-1.1141977,-0.3171372,-2.0943952,1.1299078
2.057692,-1.3883198,0.2042139,1.1084982,-1.6146278,1.7282903,-2.2742498
-1.5676155,2.0193243,-1.4268638,1.1018995,-0.0754781,-1.142564,1.5160443
2.2623417,-1.2937636,-0.16200836,1.0531882,-1.3042687,1.9104582,-2.1634893
-0.40266305,1.8531284,1.7616161,1.1282827,-2.6528344,-2.0943952,1.749042
1.9249735,-1.3628805,0.41672802,1.0538231,1.306587,-1.5682222,0.93972224
1.6044586,-1.8236375,-1.7262201,-1.1064807,0.15497641,1.1960173,-1.7382089
1.9054216,-1.3826163,-2.7712147,-1.1006525,-1.666942,-1.5845851,0.91097474
